Data as of,Start Week,End Week,State,Condition Group,Condition,ICD10_codes,Age Group,Number of COVID-19 Deaths
10/25/2020,2/1/2020,10/24/2020,NH,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",65-74,
10/25/2020,2/1/2020,10/24/2020,NH,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",75-84,
10/25/2020,2/1/2020,10/24/2020,NH,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",85+,
10/25/2020,2/1/2020,10/24/2020,NH,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",Not stated,0
10/25/2020,2/1/2020,10/24/2020,NH,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",All Ages,17
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
10/25/2020,2/1/2020,10/24/2020,NH,COVID-19,COVID-19,U071,0-24,
10/25/2020,2/1/2020,10/24/2020,NH,COVID-19,COVID-19,U071,25-34,0
10/25/2020,2/1/2020,10/24/2020,NH,COVID-19,COVID-19,U071,35-44,
10/25/2020,2/1/2020,10/24/2020,NH,COVID-19,COVID-19,U071,45-54,11
10/25/2020,2/1/2020,10/24/2020,NH,COVID-19,COVID-19,U071,55-64,18
10/25/2020,2/1/2020,10/24/2020,NH,COVID-19,COVID-19,U071,65-74,66
10/25/2020,2/1/2020,10/24/2020,NH,COVID-19,COVID-19,U071,75-84,128
10/25/2020,2/1/2020,10/24/2020,NH,COVID-19,COVID-19,U071,85+,223
10/25/2020,2/1/2020,10/24/2020,NH,COVID-19,COVID-19,U071,Not stated,0
10/25/2020,2/1/2020,10/24/2020,NH,COVID-19,COVID-19,U071,All Ages,448
10/25/2020,2/1/2020,10/24/2020,NJ,Respiratory diseases,Influenza and pneumonia,J09-J18,0-24,
10/25/2020,2/1/2020,10/24/2020,NJ,Respiratory diseases,Influenza and pneumonia,J09-J18,25-34,51
10/25/2020,2/1/2020,10/24/2020,NJ,Respiratory diseases,Influenza and pneumonia,J09-J18,35-44,129
10/25/2020,2/1/2020,10/24/2020,NJ,Respiratory diseases,Influenza and pneumonia,J09-J18,45-54,361
10/25/2020,2/1/2020,10/24/2020,NJ,Respiratory diseases,Influenza and pneumonia,J09-J18,55-64,934
10/25/2020,2/1/2020,10/24/2020,NJ,Respiratory diseases,Influenza and pneumonia,J09-J18,65-74,1352
10/25/2020,2/1/2020,10/24/2020,NJ,Respiratory diseases,Influenza and pneumonia,J09-J18,75-84,1805
10/25/2020,2/1/2020,10/24/2020,NJ,Respiratory diseases,Influenza and pneumonia,J09-J18,85+,2076
10/25/2020,2/1/2020,10/24/2020,NJ,Respiratory diseases,Influenza and pneumonia,J09-J18,Not stated,0
10/25/2020,2/1/2020,10/24/2020,NJ,Respiratory diseases,Influenza and pneumonia,J09-J18,All Ages,6710
10/25/2020,2/1/2020,10/24/2020,NJ,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,0-24,
10/25/2020,2/1/2020,10/24/2020,NJ,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,25-34,
10/25/2020,2/1/2020,10/24/2020,NJ,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,35-44,
10/25/2020,2/1/2020,10/24/2020,NJ,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,45-54,31
10/25/2020,2/1/2020,10/24/2020,NJ,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,55-64,84
10/25/2020,2/1/2020,10/24/2020,NJ,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,65-74,175
10/25/2020,2/1/2020,10/24/2020,NJ,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,75-84,238
10/25/2020,2/1/2020,10/24/2020,NJ,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,85+,279
10/25/2020,2/1/2020,10/24/2020,NJ,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,Not stated,0
10/25/2020,2/1/2020,10/24/2020,NJ,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,All Ages,819
10/25/2020,2/1/2020,10/24/2020,NJ,Respiratory diseases,Adult respiratory distress syndrome,J80,0-24,
10/25/2020,2/1/2020,10/24/2020,NJ,Respiratory diseases,Adult respiratory distress syndrome,J80,25-34,26
10/25/2020,2/1/2020,10/24/2020,NJ,Respiratory diseases,Adult respiratory distress syndrome,J80,35-44,67
10/25/2020,2/1/2020,10/24/2020,NJ,Respiratory diseases,Adult respiratory distress syndrome,J80,45-54,212
10/25/2020,2/1/2020,10/24/2020,NJ,Respiratory diseases,Adult respiratory distress syndrome,J80,55-64,432
10/25/2020,2/1/2020,10/24/2020,NJ,Respiratory diseases,Adult respiratory distress syndrome,J80,65-74,625
10/25/2020,2/1/2020,10/24/2020,NJ,Respiratory diseases,Adult respiratory distress syndrome,J80,75-84,594
10/25/2020,2/1/2020,10/24/2020,NJ,Respiratory diseases,Adult respiratory distress syndrome,J80,85+,533
10/25/2020,2/1/2020,10/24/2020,NJ,Respiratory diseases,Adult respiratory distress syndrome,J80,Not stated,0
10/25/2020,2/1/2020,10/24/2020,NJ,Respiratory diseases,Adult respiratory distress syndrome,J80,All Ages,2495
10/25/2020,2/1/2020,10/24/2020,NJ,Respiratory diseases,Respiratory failure,J96,0-24,
10/25/2020,2/1/2020,10/24/2020,NJ,Respiratory diseases,Respiratory failure,J96,25-34,39
10/25/2020,2/1/2020,10/24/2020,NJ,Respiratory diseases,Respiratory failure,J96,35-44,108
10/25/2020,2/1/2020,10/24/2020,NJ,Respiratory diseases,Respiratory failure,J96,45-54,342
10/25/2020,2/1/2020,10/24/2020,NJ,Respiratory diseases,Respiratory failure,J96,55-64,815
10/25/2020,2/1/2020,10/24/2020,NJ,Respiratory diseases,Respiratory failure,J96,65-74,1213
10/25/2020,2/1/2020,10/24/2020,NJ,Respiratory diseases,Respiratory failure,J96,75-84,1562
10/25/2020,2/1/2020,10/24/2020,NJ,Respiratory diseases,Respiratory failure,J96,85+,1785
10/25/2020,2/1/2020,10/24/2020,NJ,Respiratory diseases,Respiratory failure,J96,Not stated,0
10/25/2020,2/1/2020,10/24/2020,NJ,Respiratory diseases,Respiratory failure,J96,All Ages,5868
10/25/2020,2/1/2020,10/24/2020,NJ,Respiratory diseases,Respiratory arrest,R09.2,0-24,0
10/25/2020,2/1/2020,10/24/2020,NJ,Respiratory diseases,Respiratory arrest,R09.2,25-34,
10/25/2020,2/1/2020,10/24/2020,NJ,Respiratory diseases,Respiratory arrest,R09.2,35-44,10
10/25/2020,2/1/2020,10/24/2020,NJ,Respiratory diseases,Respiratory arrest,R09.2,45-54,23
10/25/2020,2/1/2020,10/24/2020,NJ,Respiratory diseases,Respiratory arrest,R09.2,55-64,55
10/25/2020,2/1/2020,10/24/2020,NJ,Respiratory diseases,Respiratory arrest,R09.2,65-74,84
10/25/2020,2/1/2020,10/24/2020,NJ,Respiratory diseases,Respiratory arrest,R09.2,75-84,123
10/25/2020,2/1/2020,10/24/2020,NJ,Respiratory diseases,Respiratory arrest,R09.2,85+,170
10/25/2020,2/1/2020,10/24/2020,NJ,Respiratory diseases,Respiratory arrest,R09.2,Not stated,0
10/25/2020,2/1/2020,10/24/2020,NJ,Respiratory diseases,Respiratory arrest,R09.2,All Ages,469
10/25/2020,2/1/2020,10/24/2020,NJ,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",0-24,0
10/25/2020,2/1/2020,10/24/2020,NJ,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",25-34,
10/25/2020,2/1/2020,10/24/2020,NJ,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",35-44,
10/25/2020,2/1/2020,10/24/2020,NJ,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",45-54,32
10/25/2020,2/1/2020,10/24/2020,NJ,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",55-64,67
10/25/2020,2/1/2020,10/24/2020,NJ,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",65-74,91
10/25/2020,2/1/2020,10/24/2020,NJ,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",75-84,115
10/25/2020,2/1/2020,10/24/2020,NJ,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",85+,160
10/25/2020,2/1/2020,10/24/2020,NJ,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",Not stated,0
10/25/2020,2/1/2020,10/24/2020,NJ,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",All Ages,473
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
10/25/2020,2/1/2020,10/24/2020,NJ,COVID-19,COVID-19,U071,0-24,17
10/25/2020,2/1/2020,10/24/2020,NJ,COVID-19,COVID-19,U071,25-34,113
10/25/2020,2/1/2020,10/24/2020,NJ,COVID-19,COVID-19,U071,35-44,273
10/25/2020,2/1/2020,10/24/2020,NJ,COVID-19,COVID-19,U071,45-54,767
10/25/2020,2/1/2020,10/24/2020,NJ,COVID-19,COVID-19,U071,55-64,1862
10/25/2020,2/1/2020,10/24/2020,NJ,COVID-19,COVID-19,U071,65-74,2806
10/25/2020,2/1/2020,10/24/2020,NJ,COVID-19,COVID-19,U071,75-84,3753
10/25/2020,2/1/2020,10/24/2020,NJ,COVID-19,COVID-19,U071,85+,4869
10/25/2020,2/1/2020,10/24/2020,NJ,COVID-19,COVID-19,U071,Not stated,0
10/25/2020,2/1/2020,10/24/2020,NJ,COVID-19,COVID-19,U071,All Ages,14460
10/25/2020,2/1/2020,10/24/2020,NM,Respiratory diseases,Influenza and pneumonia,J09-J18,0-24,
10/25/2020,2/1/2020,10/24/2020,NM,Respiratory diseases,Influenza and pneumonia,J09-J18,25-34,15
10/25/2020,2/1/2020,10/24/2020,NM,Respiratory diseases,Influenza and pneumonia,J09-J18,35-44,24
10/25/2020,2/1/2020,10/24/2020,NM,Respiratory diseases,Influenza and pneumonia,J09-J18,45-54,33
10/25/2020,2/1/2020,10/24/2020,NM,Respiratory diseases,Influenza and pneumonia,J09-J18,55-64,68
10/25/2020,2/1/2020,10/24/2020,NM,Respiratory diseases,Influenza and pneumonia,J09-J18,65-74,86
10/25/2020,2/1/2020,10/24/2020,NM,Respiratory diseases,Influenza and pneumonia,J09-J18,75-84,82
10/25/2020,2/1/2020,10/24/2020,NM,Respiratory diseases,Influenza and pneumonia,J09-J18,85+,61
10/25/2020,2/1/2020,10/24/2020,NM,Respiratory diseases,Influenza and pneumonia,J09-J18,Not stated,0
10/25/2020,2/1/2020,10/24/2020,NM,Respiratory diseases,Influenza and pneumonia,J09-J18,All Ages,370
10/25/2020,2/1/2020,10/24/2020,NM,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,0-24,0
10/25/2020,2/1/2020,10/24/2020,NM,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,25-34,
10/25/2020,2/1/2020,10/24/2020,NM,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,35-44,
10/25/2020,2/1/2020,10/24/2020,NM,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,45-54,
10/25/2020,2/1/2020,10/24/2020,NM,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,55-64,
10/25/2020,2/1/2020,10/24/2020,NM,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,65-74,
10/25/2020,2/1/2020,10/24/2020,NM,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,75-84,14
10/25/2020,2/1/2020,10/24/2020,NM,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,85+,25
10/25/2020,2/1/2020,10/24/2020,NM,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,Not stated,0
10/25/2020,2/1/2020,10/24/2020,NM,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,All Ages,63
10/25/2020,2/1/2020,10/24/2020,NM,Respiratory diseases,Adult respiratory distress syndrome,J80,0-24,
10/25/2020,2/1/2020,10/24/2020,NM,Respiratory diseases,Adult respiratory distress syndrome,J80,25-34,
10/25/2020,2/1/2020,10/24/2020,NM,Respiratory diseases,Adult respiratory distress syndrome,J80,35-44,
10/25/2020,2/1/2020,10/24/2020,NM,Respiratory diseases,Adult respiratory distress syndrome,J80,45-54,15
10/25/2020,2/1/2020,10/24/2020,NM,Respiratory diseases,Adult respiratory distress syndrome,J80,55-64,23
10/25/2020,2/1/2020,10/24/2020,NM,Respiratory diseases,Adult respiratory distress syndrome,J80,65-74,27
10/25/2020,2/1/2020,10/24/2020,NM,Respiratory diseases,Adult respiratory distress syndrome,J80,75-84,22
10/25/2020,2/1/2020,10/24/2020,NM,Respiratory diseases,Adult respiratory distress syndrome,J80,85+,14
10/25/2020,2/1/2020,10/24/2020,NM,Respiratory diseases,Adult respiratory distress syndrome,J80,Not stated,0
10/25/2020,2/1/2020,10/24/2020,NM,Respiratory diseases,Adult respiratory distress syndrome,J80,All Ages,112
10/25/2020,2/1/2020,10/24/2020,NM,Respiratory diseases,Respiratory failure,J96,0-24,
10/25/2020,2/1/2020,10/24/2020,NM,Respiratory diseases,Respiratory failure,J96,25-34,
10/25/2020,2/1/2020,10/24/2020,NM,Respiratory diseases,Respiratory failure,J96,35-44,15
10/25/2020,2/1/2020,10/24/2020,NM,Respiratory diseases,Respiratory failure,J96,45-54,12
10/25/2020,2/1/2020,10/24/2020,NM,Respiratory diseases,Respiratory failure,J96,55-64,30
10/25/2020,2/1/2020,10/24/2020,NM,Respiratory diseases,Respiratory failure,J96,65-74,53
10/25/2020,2/1/2020,10/24/2020,NM,Respiratory diseases,Respiratory failure,J96,75-84,60
10/25/2020,2/1/2020,10/24/2020,NM,Respiratory diseases,Respiratory failure,J96,85+,46
10/25/2020,2/1/2020,10/24/2020,NM,Respiratory diseases,Respiratory failure,J96,Not stated,0
10/25/2020,2/1/2020,10/24/2020,NM,Respiratory diseases,Respiratory failure,J96,All Ages,224
10/25/2020,2/1/2020,10/24/2020,NM,Respiratory diseases,Respiratory arrest,R09.2,0-24,0
10/25/2020,2/1/2020,10/24/2020,NM,Respiratory diseases,Respiratory arrest,R09.2,25-34,
10/25/2020,2/1/2020,10/24/2020,NM,Respiratory diseases,Respiratory arrest,R09.2,35-44,
10/25/2020,2/1/2020,10/24/2020,NM,Respiratory diseases,Respiratory arrest,R09.2,45-54,0
10/25/2020,2/1/2020,10/24/2020,NM,Respiratory diseases,Respiratory arrest,R09.2,55-64,
10/25/2020,2/1/2020,10/24/2020,NM,Respiratory diseases,Respiratory arrest,R09.2,65-74,0
10/25/2020,2/1/2020,10/24/2020,NM,Respiratory diseases,Respiratory arrest,R09.2,75-84,
10/25/2020,2/1/2020,10/24/2020,NM,Respiratory diseases,Respiratory arrest,R09.2,85+,
10/25/2020,2/1/2020,10/24/2020,NM,Respiratory diseases,Respiratory arrest,R09.2,Not stated,0
10/25/2020,2/1/2020,10/24/2020,NM,Respiratory diseases,Respiratory arrest,R09.2,All Ages,13
10/25/2020,2/1/2020,10/24/2020,NM,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",0-24,0
10/25/2020,2/1/2020,10/24/2020,NM,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",25-34,0
10/25/2020,2/1/2020,10/24/2020,NM,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",35-44,0
10/25/2020,2/1/2020,10/24/2020,NM,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",45-54,
10/25/2020,2/1/2020,10/24/2020,NM,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",55-64,
10/25/2020,2/1/2020,10/24/2020,NM,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",65-74,
10/25/2020,2/1/2020,10/24/2020,NM,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",75-84,
10/25/2020,2/1/2020,10/24/2020,NM,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",85+,12
10/25/2020,2/1/2020,10/24/2020,NM,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",Not stated,0
10/25/2020,2/1/2020,10/24/2020,NM,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",All Ages,35
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
10/25/2020,2/1/2020,10/24/2020,NM,COVID-19,COVID-19,U071,0-24,
10/25/2020,2/1/2020,10/24/2020,NM,COVID-19,COVID-19,U071,25-34,28
10/25/2020,2/1/2020,10/24/2020,NM,COVID-19,COVID-19,U071,35-44,40
10/25/2020,2/1/2020,10/24/2020,NM,COVID-19,COVID-19,U071,45-54,60
10/25/2020,2/1/2020,10/24/2020,NM,COVID-19,COVID-19,U071,55-64,124
10/25/2020,2/1/2020,10/24/2020,NM,COVID-19,COVID-19,U071,65-74,173
10/25/2020,2/1/2020,10/24/2020,NM,COVID-19,COVID-19,U071,75-84,197
10/25/2020,2/1/2020,10/24/2020,NM,COVID-19,COVID-19,U071,85+,223
10/25/2020,2/1/2020,10/24/2020,NM,COVID-19,COVID-19,U071,Not stated,0
10/25/2020,2/1/2020,10/24/2020,NM,COVID-19,COVID-19,U071,All Ages,846
10/25/2020,2/1/2020,10/24/2020,NY,Respiratory diseases,Influenza and pneumonia,J09-J18,0-24,
10/25/2020,2/1/2020,10/24/2020,NY,Respiratory diseases,Influenza and pneumonia,J09-J18,25-34,34
10/25/2020,2/1/2020,10/24/2020,NY,Respiratory diseases,Influenza and pneumonia,J09-J18,35-44,84
10/25/2020,2/1/2020,10/24/2020,NY,Respiratory diseases,Influenza and pneumonia,J09-J18,45-54,264
10/25/2020,2/1/2020,10/24/2020,NY,Respiratory diseases,Influenza and pneumonia,J09-J18,55-64,683
10/25/2020,2/1/2020,10/24/2020,NY,Respiratory diseases,Influenza and pneumonia,J09-J18,65-74,1111
10/25/2020,2/1/2020,10/24/2020,NY,Respiratory diseases,Influenza and pneumonia,J09-J18,75-84,1429
